# 1CGH_name      RA_1CGH     DEC_1CGH     Counterpart_name                               N0[1E-16] N0_err[1E-16] Index Index_err Flux[1E-12] Flux_err[1E-12] TS         z       zflag z_origin                                                        Nph_128 Emax_128[GeV]    Nph_512 Emax_512[GeV]    Ebin_max[GeV]    TrasmissionEbin    AbsEbin                tauEbin               Abs_flag GAL_LAT             BZcat          z_3HSP zflag_3hsp 4FGL_counter_name  TEVCAT_FLAG_4FGLdr4 ASSOC_TEV_4FGLdr4     CLASS1_4FGLdr4 ASSOC1_4FGLdr4               Name_4LACdr3      z_4LACdr3_1 Name_3FHL         z_3FHL  
  1CGHJ1540+8155 235.06625   81.91822222  3HSPJ154015.1+815505                           74.5      7.1           2.25  0.13      147.4       12.5            938.0      0.67    3.0   Paiano17                                                        95.0    210.22096875     81.0    210.22096875     129.9362265625   0.4853239623180031 0.5146760376819969     0.7229386474907331    1.0      32.96556188918171   5BZBJ1540+8155 --     --         "4FGL J1540.1+8155" N                   ""                    bll            "1ES 1544+820"               "4FGL J1540.1+8155" -Infinity   "3FHL J1540.1+8154" ""      
  1CGHJ0854+2005 133.7045889 20.099685924 OJ_287                                         118.4     11.4          2.42  0.14      221.5       19.7            939.8      0.3056  1.0   TeVcat                                                          86.0    161.4393125      75.0    161.4393125      100.0203984375   0.9002426565957874 0.0997573434042126     0.1050909335585821    1.0      35.81877589811498   ""             ""     ""         "4FGL J0854.8+2006" P                   "OJ 287"              BLL            "OJ 287"                     "4FGL J0854.8+2006" 0.306       "3FHL J0854.8+2006" 0.306   
  1CGHJ1058+0133 164.62338   1.56633      5BZUJ1058+0133                                 143.3     8.6           2.67  0.16      252.9       15.1            940.6      0.89    1.0   5BZcat                                                          79.0    111.876859375    68.0    111.876859375    84.6725          0.5987354552445834 0.4012645447554166     0.5129354224191484    1.0      52.77399456513485   5BZUJ1058+0133 ""     ""         "4FGL J1058.4+0133" N                   ""                    BLL            "4C +01.28"                  "4FGL J1058.4+0133" 0.89        "3FHL J1058.4+0133" 0.89    
  1CGHJ0915+2933 138.9683333 29.55666667  3HSPJ091552.4+293324                           107.4     10.6          2.28  0.13      210.2       18.6            941.9      0.36    1.0   Meisner10                                                       76.0    149.0674375      67.0    149.0674375      108.3317265625   0.845687678241082  0.1543123217589179     0.1676051621935847    1.0      42.93480909631791   5BZBJ0915+2933 0.19   3          "4FGL J0915.9+2933" N                   ""                    bll            "Ton 0396"                   "4FGL J0915.9+2933" 0.19        "3FHL J0915.9+2933" ""      
  1CGHJ0144+2705 26.13979    27.08419     5BZBJ0144+2705                                 128.0     11.0          2.79  0.16      221.3       19.7            951.1      0.708   3.0   Shaw13(Foschini22(3,13[0.675?])                                 88.0    83.6306328125    82.0    83.6306328125    58.1003125       0.8694450220983102 0.1305549779016898     0.1399001765160006    1.0      -34.30452649493075  5BZBJ0144+2705 ""     ""         "4FGL J0144.6+2705" N                   ""                    bll            "TXS 0141+268"               "4FGL J0144.6+2705" -Infinity   "3FHL J0144.5+2705" ""      
  1CGHJ1136+7009 174.1100833 70.15752778  3HSPJ113626.4+700927                           63.0      5.9           1.95  0.11      143.9       11.8            966.5      0.045   1.0   3HSPcat                                                         96.0    310.061375       84.0    310.061375       215.53003125     0.9535701825268006 0.0464298174731994     0.0475422514833213    0.0      45.64107745048241   5BZBJ1136+7009 0.045  1          "4FGL J1136.4+7009" P                   "Markarian 180"       bll            "Mkn 180"                    "4FGL J1136.4+7009" 0.045       "3FHL J1136.5+7009" 0.045   
  1CGHJ0221+3556 35.27292735 35.937221093 S3_0218+35                                     118.9     10.5          2.51  0.15      217.3       18.0            981.2      0.944   1.0   Paiano17(TeVcat[0.954])                                         95.0    101.52053125     85.0    101.52053125     80.68971875      0.5939734350519263 0.4060265649480736     0.5209206827543608    1.0      -23.486707820280245 ""             ""     ""         "4FGL J0221.1+3556" P                   "S3 0218+35"          FSRQ           "B2 0218+357"                "4FGL J0221.1+3556" 0.944       "3FHL J0221.1+3556" 0.944   
  1CGHJ0141-0928 25.35762    -9.47881     5BZBJ0141-0928                                 128.8     11.5          2.7   0.16      226.0       21.0            981.8      0.501   3.0   Paiano20                                                        87.0    145.0943125      83.0    145.0943125      112.38859375     0.723007358275945  0.276992641724055      0.3243358794533847    1.0      -68.76889017332982  5BZBJ0141-0928 ""     ""         "4FGL J0141.4-0928" N                   ""                    bll            "PKS 0139-09"                "4FGL J0141.4-0928" 0.73        "3FHL J0141.4-0928" 0.73    
  1CGHJ0700-6610 105.13017   -66.17922    5BZBJ0700-6610                                 107.3     9.2           2.57  0.15      193.2       15.7            986.9      ""      ""    5BZcat                                                          97.0    125.113796875    88.0    125.113796875    94.920421875     ""                 ""                     ""                    ""       -23.75950615294433  5BZBJ0700-6610 ""     ""         "4FGL J0700.5-6610" N                   ""                    bll            "PKS 0700-661"               "4FGL J0700.5-6610" -Infinity   "3FHL J0700.5-6611" ""      
  1CGHJ1031+5053 157.8272083 50.89330556  3HSPJ103118.5+505335                           72.9      7.7           1.9   0.11      171.8       15.0            1001       0.361   1.0   Foschini22(1997ApJ...486..179P[=])(3HSP[0.16?])                 89.0    248.465375       74.0    248.465375       219.462578125    0.4837934787199183 0.5162065212800817     0.7260971601861879    1.0      54.43938898735667   5BZBJ1031+5053 0.16   4          "4FGL J1031.3+5053" N                   ""                    bll            "1ES 1028+511"               "4FGL J1031.3+5053" 0.360403    "3FHL J1031.3+5053" 0.361   
  1CGHJ1033+6051 158.46429   60.85203     5BZQJ1033+6051                                 97.0      6.6           3.28  0.19      161.0       11.0            1017       1.401   1.0   5BZcat                                                          91.0    45.03419140625   84.0    45.03419140625   41.15038671875   0.7518273146261338 0.2481726853738661     0.2852486162080794    1.0      49.10704149992889   5BZQJ1033+6051 ""     ""         "4FGL J1033.9+6050" N                   ""                    FSRQ           "S4 1030+61"                 "4FGL J1033.9+6050" 1.401       "3FHL J1034.0+6051" 1.401   
  1CGHJ1304-4353 196.0875    -43.88616667 3HSPJ130421.0-435310                           147.1     12.3          2.37  0.14      280.0       21.5            1049       ""      ""    3HSPcat                                                         108.0   105.5168046875   96.0    105.5168046875   77.68796875      ""                 ""                     ""                    ""       18.923925963048305  5BZBJ1304-4353 --     --         "4FGL J1304.3-4353" N                   ""                    bll            "1RXS J130421.2-435308"      "4FGL J1304.3-4353" -Infinity   "3FHL J1304.3-4353" ""      
  1CGHJ2323+4210 350.9669583 42.18291667  3HSPJ232352.1+421058                           128.1     10.8          2.53  0.15      233.2       18.4            1056       0.267   3.0   Paiano17(3HSP[0.059?],Shaw13[=])                                103.0   98.6638828125    88.0    98.6638828125    80.9301015625    0.951561593206564  0.0484384067934361     0.0496508615963256    0.0      -17.802307558690543 5BZBJ2323+4210 0.059  2          "4FGL J2323.8+4210" N                   ""                    bll            "1ES 2321+419"               "4FGL J2323.8+4210" 0.059       "3FHL J2323.8+4210" 0.059   
  1CGHJ1926+6154 291.707875  61.91177778  3HSPJ192649.9+615442                           93.9      7.9           2.28  0.13      183.9       14.1            1074       0.112   2.0   Foschini22(13[=])                                               113.0   214.98484375     106.0   214.98484375     161.52721875     0.9282931564991488 0.0717068435008512     0.074407694682333     0.0      19.74434045157071   5BZBJ1926+6154 --     --         "4FGL J1926.8+6154" N                   ""                    bll            "87GB 192614.4+614823"       "4FGL J1926.8+6154" -Infinity   "3FHL J1926.9+6154" ""      
  1CGHJ0423+4150 65.98337    41.83408     5BZBJ0423+4150                                 152.7     12.3          2.46  0.14      283.1       21.2            1079       0.3977  1.0   Paiano20                                                        128.0   103.4486953125   119.0   103.4486953125   82.17934375      0.9012825008655952 0.0987174991344047     0.1039365290464051    1.0      -5.381934761871027  5BZBJ0423+4150 ""     ""         "4FGL J0423.9+4150" N                   ""                    bll            "4C +41.11"                  "4FGL J0423.9+4150" -Infinity   "3FHL J0423.8+4149" ""      
  1CGHJ1448+3608 222.0024583 36.142       3HSPJ144800.6+360831                           98.8      9.2           2.26  0.13      194.7       16.3            1085       0.738   3.0   Paiano20(3HSPcat[>0.28],Shaw13[=])                              96.0    155.644015625    89.0    155.644015625    137.8240625      0.3878426965610722 0.6121573034389278     0.9471554427986214    1.0      63.723278921045555  5BZBJ1448+3608 0.28   3          "4FGL J1448.0+3608" N                   ""                    bll            "RBS 1432"                   "4FGL J1448.0+3608" -Infinity   "3FHL J1447.9+3608" ""      
  1CGHJ0237+2848 39.46837    28.8025      5BZQJ0237+2848                                 154.2     12.3          3.25  0.19      256.1       20.4            1148       1.206   1.0   5BZcat                                                          100.0   213.7063125      88.0    51.19300390625   88.527421875     0.3812755150956213 0.6187244849043787     0.9642330284589088    1.0      -28.52830615070498  5BZQJ0237+2848 ""     ""         "4FGL J0237.8+2848" N                   ""                    FSRQ           "4C +28.07"                  "4FGL J0237.8+2848" 1.206       "3FHL J0237.8+2847" 1.206   
  1CGHJ0622-2605 95.59193196 -26.09573341 4FGLJ0622.3-2605                               127.7     7.6           2.23  0.13      254.9       15.2            1171       0.414   1.0   Foschini22(2009MNRAS.399..683J[=])                              97.0    189.356578125    88.0    189.356578125    153.925890625    0.633857861988872  0.366142138011128      0.4559305421263686    1.0      -17.558752677351947 ""             ""     ""         "4FGL J0622.3-2605" N                   ""                    bll            "PMN J0622-2605"             "4FGL J0622.3-2605" 0.414487    "3FHL J0622.4-2606" 0.414487
  1CGHJ0953-0840 148.26125   -8.671722222 3HSPJ095302.7-084018                           150.7     13.2          2.41  0.14      283.0       22.7            1184       0.15    3.0   Paiano20(3HSPcat[>015])                                         92.0    112.2782421875   81.0    112.2782421875   88.454796875     0.9744998095949836 0.0255001904050162     0.0258309554219354    0.0      33.898242005420165  5BZBJ0953-0840 0.37   3          "4FGL J0953.0-0840" N                   ""                    bll            "PMN J0953-0840"             "4FGL J0953.0-0840" -Infinity   "3FHL J0953.0-0840" ""      
  1CGHJ2116+3339 319.0605417 33.65569444  3HSPJ211614.5+333920                           145.1     9.9           2.45  0.14      269.3       17.8            1187       0.766   3.0   Shaw13(3HSP[0.12?])                                             122.0   127.8699296875   111.0   127.8699296875   86.472           0.6700386641431366 0.3299613358568634     0.4004198605858259    1.0      -10.651311265902    5BZBJ2116+3339 0.12   5          "4FGL J2116.2+3339" N                   ""                    bll            "B2 2114+33"                 "4FGL J2116.2+3339" 0.35        "3FHL J2116.2+3339" 1.596   
